cowID,round,category,filename
7916,20210625,good,20210625_7916_under_265.tif
7916,20210625,good,20210625_7916_under_266.tif
7916,20210625,good,20210625_7916_under_267.tif
7916,20210625,good,20210625_7916_under_268.tif
7916,20210625,good,20210625_7916_under_269.tif
7916,20210625,good,20210625_7916_under_270.tif
7916,20210625,good,20210625_7916_under_271.tif
7916,20210625,good,20210625_7916_under_272.tif
7916,20210625,good,20210625_7916_under_273.tif
7916,20210625,good,20210625_7916_under_274.tif
7916,20210625,good,20210625_7916_under_275.tif
7916,20210625,good,20210625_7916_under_276.tif
7916,20210625,good,20210625_7916_under_277.tif
7916,20210625,good,20210625_7916_under_278.tif
7916,20210625,good,20210625_7916_under_279.tif
7916,20210625,good,20210625_7916_under_280.tif
7916,20210625,good,20210625_7916_under_281.tif
7916,20210625,good,20210625_7916_under_282.tif
7916,20210625,good,20210625_7916_under_283.tif
7916,20210625,good,20210625_7916_under_284.tif
7916,20210625,good,20210625_7916_under_285.tif
7916,20210625,good,20210625_7916_under_286.tif
7916,20210625,good,20210625_7916_under_287.tif
7916,20210625,good,20210625_7916_under_288.tif
7916,20210625,good,20210625_7916_under_289.tif
7916,20210625,good,20210625_7916_under_290.tif
7916,20210625,good,20210625_7916_under_291.tif
7916,20210625,good,20210625_7916_under_292.tif
7916,20210625,good,20210625_7916_under_293.tif
7916,20210625,good,20210625_7916_under_294.tif
7916,20210625,good,20210625_7916_under_295.tif
7916,20210625,good,20210625_7916_under_296.tif
7916,20210625,good,20210625_7916_under_297.tif
7916,20210625,good,20210625_7916_under_298.tif
7916,20210625,good,20210625_7916_under_299.tif
7916,20210625,good,20210625_7916_under_3.tif
7916,20210625,good,20210625_7916_under_300.tif
7916,20210625,good,20210625_7916_under_301.tif
7916,20210625,good,20210625_7916_under_302.tif
7916,20210625,good,20210625_7916_under_303.tif
7916,20210625,good,20210625_7916_under_304.tif
7916,20210625,good,20210625_7916_under_305.tif
7916,20210625,good,20210625_7916_under_306.tif
7916,20210625,good,20210625_7916_under_307.tif
7916,20210625,good,20210625_7916_under_308.tif
7916,20210625,good,20210625_7916_under_309.tif
7916,20210625,good,20210625_7916_under_310.tif
7916,20210625,good,20210625_7916_under_311.tif
7916,20210625,good,20210625_7916_under_312.tif
7916,20210625,good,20210625_7916_under_313.tif
7916,20210625,good,20210625_7916_under_314.tif
7916,20210625,good,20210625_7916_under_315.tif
7916,20210625,good,20210625_7916_under_316.tif
7916,20210625,good,20210625_7916_under_317.tif
7916,20210625,good,20210625_7916_under_318.tif
7916,20210625,good,20210625_7916_under_319.tif
7916,20210625,good,20210625_7916_under_320.tif
7916,20210625,good,20210625_7916_under_321.tif
7916,20210625,good,20210625_7916_under_322.tif
7916,20210625,good,20210625_7916_under_323.tif
7916,20210625,good,20210625_7916_under_4.tif
7916,20210625,good,20210625_7916_under_5.tif
7916,20210625,good,20210625_7916_under_6.tif
7916,20210625,good,20210625_7916_under_9.tif
8417,20210625,good,20210625_8417_under_100.tif
8417,20210625,good,20210625_8417_under_101.tif
8417,20210625,good,20210625_8417_under_102.tif
8417,20210625,good,20210625_8417_under_103.tif
8417,20210625,good,20210625_8417_under_104.tif
8417,20210625,good,20210625_8417_under_105.tif
8417,20210625,good,20210625_8417_under_106.tif
8417,20210625,good,20210625_8417_under_107.tif
8417,20210625,good,20210625_8417_under_108.tif
8417,20210625,good,20210625_8417_under_109.tif
8417,20210625,good,20210625_8417_under_110.tif
8417,20210625,good,20210625_8417_under_111.tif
8417,20210625,good,20210625_8417_under_112.tif
8417,20210625,good,20210625_8417_under_113.tif
8417,20210625,good,20210625_8417_under_114.tif
8417,20210625,good,20210625_8417_under_115.tif
8417,20210625,good,20210625_8417_under_116.tif
8417,20210625,good,20210625_8417_under_117.tif
8417,20210625,good,20210625_8417_under_118.tif
8417,20210625,good,20210625_8417_under_119.tif
8417,20210625,good,20210625_8417_under_120.tif
8417,20210625,good,20210625_8417_under_121.tif
8417,20210625,good,20210625_8417_under_122.tif
8417,20210625,good,20210625_8417_under_123.tif
8417,20210625,good,20210625_8417_under_124.tif
8417,20210625,good,20210625_8417_under_125.tif
8417,20210625,good,20210625_8417_under_126.tif
8417,20210625,good,20210625_8417_under_127.tif
